3.500001144409180398e+01
3.500001144409180398e+01
3.500001144409180398e+01
3.500001144409180398e+01
3.500008773803711648e+01
3.500015640258789773e+01
3.500019454956055398e+01
3.500021743774414773e+01
3.500024032592774148e+01
3.500024032592774148e+01
3.500024032592774148e+01
3.500023269653321023e+01
3.500021743774414773e+01
3.500021743774414773e+01
3.500020217895508523e+01
3.500020217895508523e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500019454956055398e+01
3.500021743774414773e+01
3.500827407836914773e+01
3.502657318115235086e+01
3.505212783813477273e+01
3.508174133300781961e+01
3.511243820190430398e+01
3.514155197143555398e+01
3.516680908203125711e+01
3.518640899658203836e+01
3.519932174682617898e+01
3.520529174804688211e+01
3.520474243164063211e+01
3.519869232177735086e+01
3.518832778930664773e+01
3.517502975463867898e+01
3.516006851196289773e+01
3.514447021484375711e+01
3.512909317016602273e+01
3.511437606811524148e+01
3.510068893432617898e+01
3.508815002441406961e+01
3.507677078247071023e+01
3.506643295288086648e+01
3.505710983276367898e+01
3.504863739013672586e+01
3.504095458984375711e+01
3.503390121459961648e+01
3.502737808227539773e+01
3.502135467529297586e+01
3.501572036743164773e+01
3.501042938232422586e+01
3.500527572631836648e+01
3.500015640258789773e+01
3.499507141113281961e+01
3.499005889892578836e+01
3.498505401611328836e+01
3.498008728027344461e+01
3.497519302368164773e+01
