9.187947397120296955e+00,2.747343147134639008e+00,1.601508104374911756e+00,1.598929575848731410e+00,4.535447214000458693e+00,6.198260735610539918e+00,3.126181854099060686e+00
9.287947398610413074e+00,7.818310023195634173e+00,3.772114162463559572e-01,3.661397461643045026e-01,-6.225794473109329097e+00,-1.227471182033344910e+01,3.132039088144850325e+00
9.387947400100529194e+00,6.780794839683076702e+01,4.670320542374437056e-01,-3.199314138651382367e-01,-4.139568981691252425e+00,-5.879700483648685250e+00,3.141469384673868159e+00
9.487947401590645313e+00,1.125708317142315735e+02,8.022868990900915431e-01,-6.964272389104246841e-01,3.188176367552840063e+00,-2.827569650233590970e+00,3.138907049042599873e+00
9.587947403080761433e+00,1.112870877689214524e+02,1.024383284191726418e+00,-9.138148039784071974e-01,3.481625455270258573e+00,-2.288150968663440477e+00,3.139015862073030405e+00
9.687947404570877552e+00,1.148656189264258956e+02,1.235709984062033584e+00,-1.178438675687371040e+00,2.020960953959821449e+00,-2.218111957853881488e+00,3.139726892561255589e+00
9.787947406060993671e+00,1.175829451120394680e+02,1.425774035897585001e+00,-1.410111947181653669e+00,2.018421064299996903e+00,-1.940630355511090421e+00,3.139828275932474710e+00
9.887947407551109791e+00,1.182557818389796296e+02,1.603757710654004409e+00,-1.602190100603286593e+00,2.216067195423411906e+00,-1.786814757575230672e+00,3.139862280134686046e+00
9.987947409041225910e+00,1.180377301242278776e+02,1.772863644132676830e+00,-1.772818784344200482e+00,1.820819809606244677e+00,-1.690718582674023640e+00,3.139922963619033780e+00
1.008794741053134203e+01,1.176606412223560056e+02,1.934552555704085464e+00,-1.933997318310510138e+00,1.563303392157414207e+00,-1.616222723471161027e+00,3.140050494066831455e+00
1.018794741202145815e+01,1.172842569587288182e+02,2.089577864254928752e+00,-2.089046516463935799e+00,1.435324480050893303e+00,-1.550010594081202342e+00,3.140239243310873452e+00
1.028794741351157427e+01,1.168930830851742542e+02,2.238387650007708896e+00,-2.238159627417528164e+00,1.356719109123699196e+00,-1.488057541506090597e+00,3.140354678744824213e+00
1.038794741500169039e+01,1.164667658804068964e+02,2.381296166587599128e+00,-2.381254084124593273e+00,1.297890589682261897e+00,-1.429090326046227544e+00,3.140505389004001557e+00
1.048794741649180651e+01,1.160061183381408370e+02,2.518561264242522579e+00,-2.518559759735648385e+00,1.246420466392545112e+00,-1.372648259434685380e+00,3.140526075484959101e+00
1.058794741798192263e+01,1.155175366422624990e+02,2.650410493789280508e+00,-2.650402727450015039e+00,1.198111606052620237e+00,-1.318490023888351681e+00,3.140814013417109862e+00
1.068794741947203875e+01,1.150043842546600104e+02,2.777056580206327396e+00,-2.777046054905549788e+00,1.151916615427021728e+00,-1.266452138262803118e+00,3.140777980274020109e+00
1.078794742096215487e+01,1.144684352146462061e+02,2.898701702167892247e+00,-2.898695815966671141e+00,1.107566611572739168e+00,-1.216451801927596943e+00,3.140885913163777854e+00
1.088794742245227098e+01,1.139088821596097461e+02,3.015536953484419858e+00,-3.015535182436564821e+00,1.064862452282113958e+00,-1.168350371765823237e+00,3.141006497430907096e+00
1.098794742394238710e+01,1.133328981171191998e+02,3.026485103433842028e+00,-3.026484578652431701e+00,1.023684319286894295e+00,-1.094809414914129642e-01,3.141025901948547361e+00
1.108794742543250322e+01,1.127470870367692015e+02,3.021370458301771311e+00,-3.021370230386145384e+00,9.840396381516001156e-01,5.114493994489456574e-02,3.141285662925256794e+00
1.118794742692261934e+01,1.121521061298473398e+02,3.016260691600140653e+00,-3.016260480303963654e+00,9.458935917377749858e-01,5.109758641460396961e-02,3.141436048746819143e+00
1.128794742841273546e+01,1.115483939489685952e+02,3.011161921719979873e+00,-3.011161751375844631e+00,9.092213060366778343e-01,5.098827837063277246e-02,3.141394381393225910e+00
1.138794742990285158e+01,1.109361257469564777e+02,3.006074905509751094e+00,-3.006074859499676233e+00,8.739712553760918823e-01,5.087027765164794935e-02,3.141684313274446083e+00
1.148794743139296770e+01,1.103049758714395381e+02,3.242832783484189907e+00,-3.242832762842151162e+00,8.401003835791532870e-01,-2.367579381531334626e+00,3.141697668283005118e+00
1.158794743288308382e+01,1.096399264725043565e+02,3.476301463866436237e+00,-3.476301351785101357e+00,5.855821804209726533e-01,-2.334685980780855985e+00,3.141845527953261996e+00
1.168794743437319994e+01,1.089529737068464499e+02,3.659477620558252209e+00,-3.659477522929601712e+00,-4.421246452016398820e-02,-1.831762592599706974e+00,3.141818810179821675e+00
1.178794743586331606e+01,1.082498104215551393e+02,3.815636273764279274e+00,-3.815636125365999831e+00,-4.443160748943305455e-02,-1.561586884759710081e+00,3.141868183540842629e+00
1.188794743735343218e+01,1.075322085391019584e+02,3.956834420197733238e+00,-3.956834134330421193e+00,-4.447879113980200694e-02,-1.411981615507142740e+00,3.141971806086009344e+00
1.198794743884354830e+01,1.068014408156057584e+02,4.089193211993565669e+00,-4.089192310168672684e+00,-4.436407662563301296e-02,-1.323583510758510995e+00,3.142256713679019597e+00
1.208794744033366442e+01,1.060576741484104701e+02,4.215814734823401189e+00,-4.215814003400003784e+00,3.776725309579929690e-01,-1.266219048641440859e+00,3.142181710724829991e+00
1.218794744182378054e+01,1.052864098523158560e+02,4.338287467725044699e+00,-4.338286709013718934e+00,1.970801897905886779e+00,-1.224727940705845342e+00,3.142184033670530674e+00
1.228794744331389666e+01,1.044868898547404257e+02,4.457439988279976006e+00,-4.457439377599386354e+00,1.438653111436284604e+00,-1.191525738554588543e+00,3.142116053303094514e+00
1.238794744480401278e+01,1.036627749283043158e+02,4.573719283090357024e+00,-4.573718271487267728e+00,1.190729267151386050e+00,-1.162789059173150896e+00,3.142257731968701506e+00
1.248794744629412889e+01,1.028161297426609764e+02,4.687380893354359479e+00,-4.687380162210975421e+00,1.066491936523926709e+00,-1.136619535088717603e+00,3.142151185550305925e+00
1.258794744778424501e+01,1.019481773873730077e+02,4.798579288950018729e+00,-4.798578653746384148e+00,9.964036319462453717e-01,-1.111984679259334197e+00,3.142107188834048159e+00
1.268794744927436113e+01,1.010596090450900277e+02,4.907418529873527113e+00,-4.907417492034565676e+00,9.509489035196782014e-01,-1.088387735773290066e+00,3.142243010660784819e+00
1.278794745076447725e+01,1.001508646924577448e+02,5.014018515189655467e+00,-5.014015126081472040e+00,9.173965067372916726e-01,-1.065976132401283305e+00,3.142097927947111735e+00
1.288794745225459337e+01,9.922270717897643522e+01,5.118353990014780308e+00,-5.118353456903053100e+00,8.900112140143682238e-01,-1.043381912336909689e+00,3.142020114706153500e+00
1.298794745374470949e+01,9.827544539961927228e+01,5.220494012130996175e+00,-5.220493424516527092e+00,8.659119826205936565e-01,-1.021398487733374161e+00,3.142059073624176246e+00
1.308794745523482561e+01,9.730905945885034214e+01,5.320502864174263102e+00,-5.320502312952736901e+00,8.436832734705971282e-01,-1.000091027911433672e+00,3.142036558581446926e+00
1.318794745672494173e+01,9.632525752023276766e+01,5.418438093617486295e+00,-5.418437767541663064e+00,8.225337566670151146e-01,-9.793516747621290319e-01,3.141934123199937368e+00
1.328794745821505785e+01,9.532321001155672491e+01,5.496349396625750394e+00,-5.496349132322649211e+00,8.020689772538341922e-01,-7.791143351045975995e-01,3.141901508758426331e+00
1.338794745970517397e+01,9.431095096791665355e+01,5.489601174944778172e+00,-5.489600972916847788e+00,7.821750030819188959e-01,6.748176247177091469e-02,3.141863782366105529e+00
1.348794746119529009e+01,9.329204631129449865e+01,5.480221037990317789e+00,-5.480220562405838436e+00,7.627628483271592374e-01,9.380456120496012684e-02,3.142009258745746880e+00
1.358794746268540621e+01,9.226665008201266005e+01,5.470556826843950837e+00,-5.470556659405417577e+00,7.438467297649894450e-01,9.664017213380654558e-02,3.141840068889231397e+00
1.368794746417552233e+01,9.123482630826536877e+01,5.460863168573714788e+00,-5.460863094664395234e+00,7.254027861080936113e-01,9.693617645022957474e-02,3.141757177496293796e+00
